ID,INV,DATE,CATALOG,PCODE,QTY,custnum
1689,151460.0,10/97/29 00:00:00,Sports,SP2200,2.0,2762
1690,151460.0,10/97/29 00:00:00,Sports,SP3000,2.0,2763
1691,151460.0,10/97/29 00:00:00,Sports,SP3100,1.0,2764
1692,152381.0,11/97/3 00:00:00,Pets,PT4400,4.0,2765
1693,172329.0,2/98/23 00:00:00,Pets,PT2000,1.0,2766
1694,174229.0,3/98/5 00:00:00,Sports,SP2000,1.0,2767
1695,198607.0,6/98/23 00:00:00,Pets,PT4300,1.0,2768
1696,211257.0,8/98/16 00:00:00,Toys,TY3200,2.0,2769
1697,225206.0,10/98/14 00:00:00,Sports,SP1300,1.0,277
1698,225206.0,10/98/14 00:00:00,Sports,SP1600,1.0,2770
1699,225206.0,10/98/14 00:00:00,Sports,SP2400,1.0,2771
1700,226142.0,10/98/18 00:00:00,Software,SW4187,3.0,2772
1701,227787.0,10/98/25 00:00:00,Sports,SP1500,3.0,2773
1702,100305.0,4/00/23 00:00:00,Pets,PT2300,4.0,2774
1703,102716.0,5/00/11 00:00:00,Gardening,GD1600,1.0,2775
1704,120981.0,8/00/28 00:00:00,Pets,PT2300,1.0,2776
1705,121884.0,9/00/2 00:00:00,Toys,TY2400,1.0,2777
1706,128510.0,10/00/7 00:00:00,Toys,TY4600,4.0,2778
1707,151460.0,2/01/5 00:00:00,Sports,SP1500,1.0,2779
1708,151460.0,2/01/5 00:00:00,Sports,SP2200,2.0,278
1709,151460.0,2/01/5 00:00:00,Sports,SP3000,2.0,2780
1710,151460.0,2/01/5 00:00:00,Sports,SP3100,1.0,2781
1711,152381.0,2/01/10 00:00:00,Pets,PT4400,4.0,2782
1712,133080.0,7/97/24 00:00:00,Toys,TY5100,2.0,2783
1713,153279.0,11/97/8 00:00:00,Pets,PT1000,1.0,2784
1714,157660.0,12/97/1 00:00:00,Pets,PT3500,1.0,2785
1715,164645.0,1/98/9 00:00:00,Sports,SP2700,3.0,2786
1716,169428.0,2/98/7 00:00:00,Gardening,GD3300,1.0,2787
1717,175228.0,3/98/10 00:00:00,Toys,TY2600,1.0,2788
1718,186350.0,5/98/1 00:00:00,Sports,SP2000,1.0,2789
1719,189247.0,5/98/14 00:00:00,Gardening,GD2400,3.0,279
1720,201442.0,7/98/5 00:00:00,Sports,SP3400,1.0,2790
1721,202817.0,7/98/11 00:00:00,Sports,SP1500,2.0,2791
1722,227789.0,10/98/25 00:00:00,Toys,TY1750,3.0,2792
1723,133080.0,10/00/31 00:00:00,Toys,TY5100,2.0,2793
1724,153279.0,2/01/15 00:00:00,Pets,PT1000,1.0,2794
1725,157660.0,3/01/10 00:00:00,Pets,PT3500,1.0,2795
1726,164645.0,4/01/18 00:00:00,Sports,SP2700,3.0,2796
1727,169428.0,5/01/17 00:00:00,Gardening,GD3300,1.0,2797
1728,102032.0,1/97/27 00:00:00,Pets,PT1000,1.0,2798
1729,102032.0,1/97/27 00:00:00,Pets,PT1100,1.0,2799
1730,102032.0,1/97/27 00:00:00,Pets,PT2000,1.0,28
1731,102032.0,1/97/27 00:00:00,Pets,PT2300,2.0,280
1732,107792.0,3/97/7 00:00:00,Sports,SP1400,1.0,2800
1733,117781.0,5/97/4 00:00:00,Pets,PT1100,1.0,2801
1734,117781.0,5/97/4 00:00:00,Pets,PT1100,1.0,2802
1735,117781.0,5/97/4 00:00:00,Pets,PT1300,1.0,2803
1736,117781.0,5/97/4 00:00:00,Pets,PT1400,1.0,2804
1737,160124.0,12/97/14 00:00:00,Toys,TY1600,1.0,2805
1738,160124.0,12/97/14 00:00:00,Toys,TY1700,3.0,2806
1739,160124.0,12/97/14 00:00:00,Toys,TY2200,1.0,2807
1740,160124.0,12/97/14 00:00:00,Toys,TY2400,1.0,2808
1741,161061.0,12/97/19 00:00:00,Software,SW5338,1.0,2809
1742,161272.0,12/97/20 00:00:00,Toys,TY1750,1.0,281
1743,161272.0,12/97/20 00:00:00,Toys,TY3200,1.0,2810
1744,161272.0,12/97/20 00:00:00,Toys,TY3600,1.0,2811
1745,163732.0,1/98/3 00:00:00,Pets,PT2400,2.0,2812
1746,176628.0,3/98/17 00:00:00,Pets,PT3300,3.0,2813
1747,192027.0,5/98/26 00:00:00,Pets,PT1000,1.0,2814
1748,192027.0,5/98/26 00:00:00,Pets,PT3500,1.0,2815
1749,192027.0,5/98/26 00:00:00,Pets,PT4300,1.0,2816
1750,196703.0,6/98/15 00:00:00,Collectibles,CC1300,4.0,2817
1751,196703.0,6/98/15 00:00:00,Collectibles,CC3400,1.0,2818
1752,196703.0,6/98/15 00:00:00,Collectibles,CC4500,1.0,2819
1753,201206.0,7/98/4 00:00:00,Software,SW2123,2.0,282
1754,201206.0,7/98/4 00:00:00,Software,SW3617,1.0,2820
1755,201206.0,7/98/4 00:00:00,Software,SW7383,1.0,2821
1756,204877.0,7/98/20 00:00:00,Sports,SP3200,3.0,2822
1757,214535.0,8/98/30 00:00:00,Software,SW3482,4.0,2823
1758,102032.0,5/00/6 00:00:00,Pets,PT1000,1.0,2824
1759,102032.0,5/00/6 00:00:00,Pets,PT1100,1.0,2825
1760,102032.0,5/00/6 00:00:00,Pets,PT2000,1.0,2826
1761,102032.0,5/00/6 00:00:00,Pets,PT2300,2.0,2827
1762,107792.0,6/00/14 00:00:00,Sports,SP1400,1.0,2828
1763,117781.0,8/00/11 00:00:00,Pets,PT1100,1.0,2829
1764,117781.0,8/00/11 00:00:00,Pets,PT1100,1.0,283
1765,117781.0,8/00/11 00:00:00,Pets,PT1300,1.0,2830
1766,117781.0,8/00/11 00:00:00,Pets,PT1400,1.0,2831
1767,160124.0,3/01/23 00:00:00,Toys,TY1600,1.0,2832
1768,160124.0,3/01/23 00:00:00,Toys,TY17OO,3.0,2833
1769,160124.0,3/01/23 00:00:00,Toys,TY2200,1.0,2834
1770,160124.0,3/01/23 00:00:00,Toys,TY2400,1.0,2835
1771,161061.0,3/01/28 00:00:00,Software,SW5338,1.0,2836
1772,161272.0,3/01/29 00:00:00,Toys,TY1750,1.0,2837
1773,161272.0,3/01/29 00:00:00,Toys,TY3200,1.0,2838
1774,161272.0,3/01/29 00:00:00,Toys,TY3600,1.0,2839
1775,163732.0,4/01/12 00:00:00,Pets,PT2400,2.0,284
1776,102033.0,1/97/27 00:00:00,Sports,SP1600,1.0,2840
1777,120576.0,5/97/19 00:00:00,Toys,TY2500,2.0,2841
1778,124152.0,6/97/7 00:00:00,Pets,PT4500,1.0,2842
1779,147181.0,10/97/6 00:00:00,Software,SW4575,1.0,2843
1780,147181.0,10/97/6 00:00:00,Software,SW7221,1.0,2844
1781,147181.0,10/97/6 00:00:00,Software,SW7823,1.0,2845
1782,162250.0,12/97/25 00:00:00,Toys,TY3300,1.0,2846
1783,169073.0,2/98/5 00:00:00,Pets,PT1000,1.0,2847
1784,169073.0,2/98/5 00:00:00,Pets,PT1300,1.0,2848
1785,169073.0,2/98/5 00:00:00,Pets,PT1300,2.0,2849
1786,169073.0,2/98/5 00:00:00,Pets,PT4300,1.0,285
1787,172163.0,2/98/22 00:00:00,Gardening,GD1200,1.0,2850
1788,176240.0,3/98/15 00:00:00,Gardening,GD1001,1.0,2851
1789,178069.0,3/98/24 00:00:00,Gardening,GD2400,1.0,2852
1790,180593.0,4/98/5 00:00:00,Pets,PT2200,1.0,2853
1791,189747.0,5/98/16 00:00:00,Sports,SP2600,1.0,2854
1792,215715.0,9/98/4 00:00:00,Sports,SP3000,3.0,2855
1793,222649.0,10/98/3 00:00:00,Software,SW1005,1.0,2856
1794,233914.0,11/98/20 00:00:00,Pets,PT1400,4.0,2857
1795,233914.0,11/98/20 00:00:00,Pets,PT2100,1.0,2858
1796,233914.0,11/98/20 00:00:00,Pets,PT3400,1.0,2859
1797,233914.0,11/98/20 00:00:00,Pets,PT4200,1.0,286
1798,236209.0,11/98/30 00:00:00,Toys,TY1500,4.0,2860
1799,242681.0,12/98/28 00:00:00,Toys,TY4600,1.0,2861
1800,102033.0,5/00/6 00:00:00,Sports,SP1600,1.0,2862
1801,120576.0,8/00/26 00:00:00,Toys,TY2500,2.0,2863
1802,124152.0,9/00/14 00:00:00,Pets,PT4500,1.0,2864
1803,147181.0,1/01/13 00:00:00,Software,SW4575,1.0,2865
1804,147181.0,1/01/13 00:00:00,Software,SW7221,1.0,2866
1805,147181.0,1/01/13 00:00:00,Software,SW7823,1.0,2867
1806,162250.0,4/01/3 00:00:00,Toys,TY3300,1.0,2868
1807,169073.0,5/01/15 00:00:00,Pets,PT1000,1.0,2869
1808,169073.0,5/01/15 00:00:00,Pets,PT1300,1.0,287
1809,169073.0,5/01/15 00:00:00,Pets,PT1300,2.0,2870
1810,169073.0,5/01/15 00:00:00,Pets,PT4300,1.0,2871
1811,103520.0,2/97/7 00:00:00,Toys,TY2100,1.0,2872
1812,103520.0,2/97/7 00:00:00,Toys,TY3100,1.0,2873
1813,103520.0,2/97/7 00:00:00,Toys,TY3400,1.0,2874
1814,108398.0,3/97/11 00:00:00,Toys,TY4700,1.0,2875
1815,115911.0,4/97/24 00:00:00,Gardening,GD2400,1.0,2876
1816,125700.0,6/97/15 00:00:00,Sports,SP3000,1.0,2877
1817,155004.0,11/97/17 00:00:00,Sports,SP1500,1.0,2878
1818,155004.0,11/97/17 00:00:00,Sports,SP3000,1.0,2879
1819,155004.0,11/97/17 00:00:00,Sports,SP3100,3.0,288
1820,155003.0,11/97/17 00:00:00,Sports,SP3300,3.0,2880
1821,182121.0,4/98/12 00:00:00,Gardening,GD1010,2.0,2881
1822,196709.0,6/98/15 00:00:00,Toys,TY1500,3.0,2882
1823,204152.0,7/98/17 00:00:00,Sports,SP3400,2.0,2883
1824,205809.0,7/98/24 00:00:00,Pets,PT2300,1.0,2884
1825,103520.0,5/00/17 00:00:00,Toys,TY2100,1.0,2885
1826,103520.0,5/00/17 00:00:00,Toys,TY3100,1.0,2886
1827,103520.0,5/00/17 00:00:00,Toys,TY3400,1.0,2887
1828,108398.0,6/00/18 00:00:00,Toys,TY4700,1.0,2888
1829,115911.0,8/00/1 00:00:00,Gardening,GD2400,1.0,2889
1830,125700.0,9/00/22 00:00:00,Sports,SP3000,1.0,289
1831,155004.0,2/01/24 00:00:00,Sports,SP1500,1.0,2890
1832,155004.0,2/01/24 00:00:00,Sports,SP3000,1.0,2891
1833,155004.0,2/01/24 00:00:00,Sports,SP3100,3.0,2892
1834,155003.0,2/01/24 00:00:00,Sports,SP3300,3.0,2893
1835,154805.0,11/97/16 00:00:00,Sports,SP1200,1.0,2894
1836,158981.0,12/97/8 00:00:00,Sports,SP1500,3.0,2895
1837,158981.0,12/97/8 00:00:00,Sports,SP1600,1.0,2896
1838,158981.0,12/97/8 00:00:00,Sports,SP2600,1.0,2897
1839,160509.0,12/97/16 00:00:00,Pets,PT4200,1.0,2898
1840,191152.0,5/98/22 00:00:00,Pets,PT4400,1.0,2899
1841,203052.0,7/98/12 00:00:00,Toys,TY3800,1.0,29
1842,203052.0,7/98/12 00:00:00,Toys,TY4700,1.0,290
1843,203052.0,7/98/12 00:00:00,Toys,TY4700,1.0,2900
1844,207230.0,7/98/30 00:00:00,Toys,TY3500,1.0,2901
1845,215489.0,9/98/3 00:00:00,Gardening,GD1010,1.0,2902
1846,215489.0,9/98/3 00:00:00,Gardening,GD2200,1.0,2903
1847,215489.0,9/98/3 00:00:00,Gardening,GD3000,3.0,2904
1848,215489.0,9/98/3 00:00:00,Gardening,GD4200,1.0,2905
1849,239056.0,12/98/12 00:00:00,Sports,SP3400,1.0,2906
1850,154805.0,2/01/23 00:00:00,Sports,SP1200,1.0,2907
1851,158981.0,3/01/17 00:00:00,Sports,SP1500,3.0,2908
1852,158981.0,3/01/17 00:00:00,Sports,SP1600,1.0,2909
1853,158981.0,3/01/17 00:00:00,Sports,SP2600,1.0,291
1854,160509.0,3/01/25 00:00:00,Pets,PT4200,1.0,2910
1855,132513.0,7/97/21 00:00:00,Sports,SP1300,1.0,2911
1856,132513.0,7/97/21 00:00:00,Sports,SP2600,1.0,2912
1857,132513.0,7/97/21 00:00:00,Sports,SP3100,1.0,2913
1858,132513.0,7/97/21 00:00:00,Sports,SP3200,1.0,2914
1859,152391.0,11/97/3 00:00:00,Pets,PT2100,1.0,2915
1860,159951.0,12/97/13 00:00:00,Toys,TY1650,3.0,2916
1861,163452.0,1/98/1 00:00:00,Pets,PT3200,1.0,2917
1862,165396.0,1/98/14 00:00:00,Gardening,GD3300,1.0,2918
1863,212439.0,8/98/21 00:00:00,Sports,SP1000,1.0,2919
1864,217395.0,9/98/11 00:00:00,Sports,SP2500,1.0,292
1865,217395.0,9/98/11 00:00:00,Sports,SP3000,3.0,2920
1866,217395.0,9/98/11 00:00:00,Sports,SP3000,1.0,2921
1867,217395.0,9/98/11 00:00:00,Sports,SP3200,1.0,2922
1868,224337.0,10/98/10 00:00:00,Toys,TY1700,3.0,2923
1869,224337.0,10/98/10 00:00:00,Toys,TY4300,4.0,2924
1870,224337.0,10/98/10 00:00:00,Toys,TY4300,2.0,2925
1871,132513.0,10/00/28 00:00:00,Sports,SP1300,1.0,2926
1872,132513.0,10/00/28 00:00:00,Sports,SP2600,1.0,2927
1873,132513.0,10/00/28 00:00:00,Sports,SP3100,1.0,2928
1874,132513.0,10/00/28 00:00:00,Sports,SP3200,1.0,2929
1875,152391.0,2/01/10 00:00:00,Pets,PT2100,1.0,293
1876,159951.0,3/01/22 00:00:00,Toys,TY1650,3.0,2930
1877,163452.0,4/01/10 00:00:00,Pets,PT3200,1.0,2931
1878,165396.0,4/01/23 00:00:00,Gardening,GD3300,1.0,2932
1879,119294.0,5/97/12 00:00:00,Gardening,GD1600,1.0,2933
1880,126261.0,6/97/18 00:00:00,Sports,SP1600,1.0,2934
1881,145855.0,9/97/29 00:00:00,Toys,TY4200,1.0,2935
1882,151808.0,10/97/31 00:00:00,Pets,PT2200,4.0,2936
1883,151808.0,10/97/31 00:00:00,Pets,PT3200,1.0,2937
1884,151808.0,10/97/31 00:00:00,Pets,PT4600,1.0,2938
1885,158453.0,12/97/5 00:00:00,Gardening,GD1300,1.0,2939
1886,170917.0,2/98/15 00:00:00,Gardening,GD4100,1.0,294
1887,174850.0,3/98/8 00:00:00,Toys,TY1850,2.0,2940
1888,174850.0,3/98/8 00:00:00,Toys,TY21OO,2.0,2941
1889,174850.0,3/98/8 00:00:00,Toys,TY4300,1.0,2942
1890,174850.0,3/98/8 00:00:00,Toys,TY5100,1.0,2943
1891,186123.0,4/98/30 00:00:00,Gardening,GD3400,1.0,2944
1892,194374.0,6/98/5 00:00:00,Pets,PT4500,1.0,2945
1893,201687.0,7/98/6 00:00:00,Sports,SP2600,1.0,2946
1894,203945.0,7/98/16 00:00:00,Software,SW1828,1.0,2947
1895,203945.0,7/98/16 00:00:00,Software,SW3802,4.0,2948
1896,203945.0,7/98/16 00:00:00,Software,SW8376,3.0,2949
1897,203945.0,7/98/16 00:00:00,Software,SW8376,1.0,295
1898,210085.0,8/98/11 00:00:00,Sports,SP2000,1.0,2950
1899,119294.0,8/00/19 00:00:00,Gardening,GD1600,1.0,2951
1900,126261.0,9/00/25 00:00:00,Sports,SP1600,1.0,2952
1901,145855.0,1/01/6 00:00:00,Toys,TY4200,1.0,2953
1902,151808.0,2/01/7 00:00:00,Pets,PT2200,4.0,2954
1903,151808.0,2/01/7 00:00:00,Pets,PT3200,1.0,2955
1904,151808.0,2/01/7 00:00:00,Pets,PT4600,1.0,2956
1905,158453.0,3/01/14 00:00:00,Gardening,GD1300,1.0,2957
1906,170917.0,5/01/25 00:00:00,Gardening,GD4100,1.0,2958
1907,100570.0,1/97/16 00:00:00,Gardening,GD2200,1.0,2959
1908,111710.0,3/97/31 00:00:00,Sports,SP2200,1.0,296
1909,113272.0,4/97/9 00:00:00,Pets,PT3300,1.0,2960
1910,147518.0,10/97/8 00:00:00,Software,SW5493,1.0,2961
1911,165735.0,1/98/16 00:00:00,Sports,SP1300,1.0,2962
1912,165735.0,1/98/16 00:00:00,Sports,SP2200,1.0,2963
1913,165735.0,1/98/16 00:00:00,Sports,SP2300,3.0,2964
1914,165735.0,1/98/16 00:00:00,Sports,SP2700,1.0,2965
1915,187672.0,5/98/7 00:00:00,Collectibles,CC3500,1.0,2966
1916,212441.0,8/98/21 00:00:00,Sports,SP1400,1.0,2967
1917,212441.0,8/98/21 00:00:00,Sports,SP2400,3.0,2968
1918,212441.0,8/98/21 00:00:00,Sports,SP3300,1.0,2969
1919,228033.0,10/98/26 00:00:00,Gardening,GD4200,3.0,297
1920,100570.0,4/00/25 00:00:00,Gardening,GD2200,1.0,2970
1921,111710.0,7/00/8 00:00:00,Sports,SP2200,1.0,2971
1922,113272.0,7/00/17 00:00:00,Pets,PT3300,1.0,2972
1923,147518.0,1/01/15 00:00:00,Software,SW5493,1.0,2973
1924,165735.0,4/01/25 00:00:00,Sports,SP1300,1.0,2974
1925,165735.0,4/01/25 00:00:00,Sports,SP2200,1.0,2975
1926,165735.0,4/01/25 00:00:00,Sports,SP2300,3.0,2976
1927,165735.0,4/01/25 00:00:00,Sports,SP2700,1.0,2977
1928,124916.0,6/97/11 00:00:00,Sports,SP2600,4.0,2978
1929,126265.0,6/97/18 00:00:00,Sports,SP2600,1.0,2979
1930,143438.0,9/97/16 00:00:00,Sports,SP1300,1.0,298
1931,143438.0,9/97/16 00:00:00,Sports,SP1500,1.0,2980
1932,143438.0,9/97/16 00:00:00,Sports,SP2500,1.0,2981
1933,148264.0,10/97/12 00:00:00,Sports,SP1200,3.0,2982
1934,148632.0,10/97/14 00:00:00,Pets,PT2000,1.0,2983
1935,148632.0,10/97/14 00:00:00,Pets,PT3100,1.0,2984
1936,148632.0,10/97/14 00:00:00,Pets,PT3300,1.0,2985
1937,188594.0,5/98/11 00:00:00,Pets,PT4500,1.0,2986
1938,188594.0,5/98/11 00:00:00,Pets,PT4600,1.0,2987
1939,190447.0,5/98/19 00:00:00,Software,SW1207,1.0,2988
1940,196979.0,6/98/16 00:00:00,Sports,sp2000,4.0,2989
1941,202115.0,7/98/8 00:00:00,Toys,TY3200,1.0,299
1942,207673.0,8/98/1 00:00:00,Pets,PT4500,1.0,2990
1943,231569.0,11/98/10 00:00:00,Sports,SP1300,1.0,2991
1944,239500.0,12/98/14 00:00:00,Toys,TY4600,1.0,2992
1945,124916.0,9/00/18 00:00:00,Sports,SP2600,4.0,2993
1946,126265.0,9/00/25 00:00:00,Sports,SP2600,1.0,2994
1947,143438.0,12/00/24 00:00:00,Sports,SP1300,1.0,2995
1948,143438.0,12/00/24 00:00:00,Sports,SP1500,1.0,2996
1949,143438.0,12/00/24 00:00:00,Sports,SP2500,1.0,2997
1950,148264.0,1/01/19 00:00:00,Sports,SP1200,3.0,2998
1951,148632.0,1/01/21 00:00:00,Pets,PT2000,1.0,2999
1952,148632.0,1/01/21 00:00:00,Pets,PT3100,1.0,3
1953,148632.0,1/01/21 00:00:00,Pets,PT3300,1.0,30
1954,102986.0,2/97/3 00:00:00,Pets,PT4300,2.0,300
1955,108252.0,3/97/10 00:00:00,Gardening,GD2100,1.0,3000
1956,110074.0,3/97/21 00:00:00,Gardening,GD1400,1.0,3001
1957,138214.0,8/97/20 00:00:00,Pets,PT4500,3.0,3002
1958,140934.0,9/97/3 00:00:00,Software,SW4831,1.0,3003
1959,142053.0,9/97/9 00:00:00,Gardening,GD1001,1.0,3004
1960,143028.0,9/97/14 00:00:00,Sports,SP2600,1.0,3005
1961,150903.0,10/97/26 00:00:00,Toys,TY1750,3.0,3006
1962,155173.0,11/97/18 00:00:00,Sports,SP2500,1.0,3007
1963,167045.0,1/98/24 00:00:00,Gardening,GD1300,1.0,3008
1964,190213.0,5/98/18 00:00:00,Gardening,GD2000,3.0,3009
1965,202117.0,7/98/8 00:00:00,Gardening,GD2100,1.0,301
1966,208621.0,8/98/5 00:00:00,Pets,PT1100,1.0,3010
1967,215921.0,9/98/5 00:00:00,Pets,PT3100,3.0,3011
1968,227802.0,10/98/25 00:00:00,Pets,PT2000,2.0,3012
1969,242456.0,12/98/27 00:00:00,Toys,TY3500,1.0,3013
1970,102986.0,5/00/13 00:00:00,Pets,PT4300,2.0,3014
1971,108252.0,6/00/17 00:00:00,Gardening,GD2100,1.0,3015
1972,110074.0,6/00/28 00:00:00,Gardening,GD1400,1.0,3016
1973,138214.0,11/00/27 00:00:00,Pets,PT4500,3.0,3017
1974,140934.0,12/00/11 00:00:00,Software,SW4831,1.0,3018
1975,142053.0,12/00/17 00:00:00,Gardening,GD1001,1.0,3019
1976,143028.0,12/00/22 00:00:00,Sports,SP2600,1.0,302
1977,150903.0,2/01/2 00:00:00,Toys,TY1750,3.0,3020
1978,155173.0,2/01/25 00:00:00,Sports,SP2500,1.0,3021
1979,167045.0,5/01/3 00:00:00,Gardening,GD1300,1.0,3022
1980,100577.0,1/97/16 00:00:00,Sports,SP13OO,4.0,3023
1981,142231.0,9/97/10 00:00:00,Pets,PT4500,1.0,3024
1982,162446.0,12/97/26 00:00:00,Toys,TY2200,3.0,3025
1983,171628.0,2/98/19 00:00:00,Pets,PT2200,1.0,3026
1984,193922.0,6/98/3 00:00:00,Software,SW7271,3.0,3027
1985,213410.0,8/98/25 00:00:00,Pets,PT4300,2.0,3028
1986,223401.0,10/98/6 00:00:00,Pets,PT4600,1.0,3029
1987,233010.0,11/98/16 00:00:00,Sports,SP1100,1.0,303
1988,233010.0,11/98/16 00:00:00,Sports,SP1600,2.0,3030
1989,233010.0,11/98/16 00:00:00,Sports,SP2300,4.0,3031
1990,233010.0,11/98/16 00:00:00,Sports,SP3000,1.0,3032
1991,234362.0,11/98/22 00:00:00,Toys,TY1100,1.0,3033
1992,100577.0,4/00/25 00:00:00,Sports,SP1300,4.0,3034
1993,142231.0,12/00/18 00:00:00,Pets,PT4500,1.0,3035
1994,162446.0,4/01/4 00:00:00,Toys,TY2200,3.0,3036
1995,171628.0,5/01/29 00:00:00,Pets,PT2200,1.0,3037
1996,101611.0,1/97/24 00:00:00,Pets,PT3200,4.0,3038
1997,106696.0,2/97/28 00:00:00,Sports,SP2000,1.0,3039
1998,114164.0,4/97/14 00:00:00,Toys,TY4500,1.0,304
1999,138791.0,8/97/23 00:00:00,Sports,SP2200,3.0,3040
2000,144765.0,9/97/23 00:00:00,Sports,SP2600,1.0,3041
2001,145145.0,9/97/25 00:00:00,Software,SW6180,1.0,3042
2002,146642.0,10/97/3 00:00:00,Toys,TY5100,1.0,3043
2003,151473.0,10/97/29 00:00:00,Sports,SP1600,1.0,3044
2004,173487.0,3/98/1 00:00:00,Pets,PT1200,1.0,3045
2005,173487.0,3/98/1 00:00:00,Pets,PT2200,4.0,3046
2006,173487.0,3/98/1 00:00:00,Pets,PT3500,1.0,3047
2007,187940.0,5/98/8 00:00:00,Gardening,GD3300,1.0,3048
2008,220966.0,9/98/26 00:00:00,Collectibles,CC2500,4.0,3049
2009,101611.0,5/00/3 00:00:00,Pets,PT3200,4.0,305
2010,106696.0,6/00/7 00:00:00,Sports,SP2000,1.0,3050
2011,114164.0,7/00/22 00:00:00,Toys,TY4500,1.0,3051
2012,138791.0,11/00/30 00:00:00,Sports,SP2200,3.0,3052
2013,144765.0,12/00/31 00:00:00,Sports,SP2600,1.0,3053
2014,145145.0,1/01/2 00:00:00,Software,SW6180,1.0,3054
2015,146642.0,1/01/10 00:00:00,Toys,TY5100,1.0,3055
2016,151473.0,2/01/5 00:00:00,Sports,SP1600,1.0,3056
2017,99073.0,1/97/4 00:00:00,Sports,SP1300,4.0,3057
2018,99073.0,1/97/4 00:00:00,Sports,SP3300,3.0,3058
2019,100580.0,1/97/16 00:00:00,Pets,PT3300,1.0,3059
2020,111714.0,3/97/31 00:00:00,Gardening,GD3100,3.0,306
2021,124536.0,6/97/9 00:00:00,Pets,PT4400,1.0,3060
2022,155014.0,11/97/17 00:00:00,Toys,TY3400,1.0,3061
2023,158051.0,12/97/3 00:00:00,Pets,PT2000,1.0,3062
2024,160888.0,12/97/18 00:00:00,Sports,SP2200,1.0,3063
2025,162079.0,12/97/24 00:00:00,Sports,SP1100,1.0,3064
2026,164520.0,1/98/8 00:00:00,Pets,PT1100,1.0,3065
2027,164520.0,1/98/8 00:00:00,Pets,PT1200,1.0,3066
2028,164520.0,1/98/8 00:00:00,Pets,PT2000,1.0,3067
2029,191815.0,5/98/25 00:00:00,Pets,PT3100,3.0,3068
2030,200960.0,7/98/3 00:00:00,Software,SW5493,1.0,3069
2031,216721.0,9/98/8 00:00:00,Sports,SP3400,1.0,307
2032,230172.0,11/98/4 00:00:00,Gardening,GD4300,3.0,3070
2033,99073.0,4/00/13 00:00:00,Sports,SP1300,4.0,3071
2034,99073.0,4/00/13 00:00:00,Sports,SP3300,3.0,3072
2035,100580.0,4/00/25 00:00:00,Pets,PT3300,1.0,3073
2036,111714.0,7/00/8 00:00:00,Gardening,GD3100,3.0,3074
2037,124536.0,9/00/16 00:00:00,Pets,PT4400,1.0,3075
2038,155014.0,2/01/24 00:00:00,Toys,TY3400,1.0,3076
2039,158051.0,3/01/12 00:00:00,Pets,PT2000,1.0,3077
2040,160888.0,3/01/27 00:00:00,Sports,SP2200,1.0,3078
2041,162079.0,4/01/2 00:00:00,Sports,SP1100,1.0,3079
2042,164520.0,4/01/17 00:00:00,Pets,PT1100,1.0,308
2043,164520.0,4/01/17 00:00:00,Pets,PT1200,1.0,3080
2044,164520.0,4/01/17 00:00:00,Pets,PT2000,1.0,3081
2045,100581.0,1/97/16 00:00:00,Toys,TY3500,4.0,3082
2046,104512.0,2/97/14 00:00:00,Sports,SP2500,1.0,3083
2047,118149.0,5/97/6 00:00:00,Pets,PT2100,1.0,3084
2048,119114.0,5/97/11 00:00:00,Toys,TY2100,1.0,3085
2049,189757.0,5/98/16 00:00:00,Toys,TY2200,1.0,3086
2050,191593.0,5/98/24 00:00:00,Sports,SP1100,1.0,3087
2051,191593.0,5/98/24 00:00:00,Sports,SP2000,1.0,3088
2052,191593.0,5/98/24 00:00:00,Sports,SP2500,1.0,3089
2053,192747.0,5/98/29 00:00:00,Sports,SP2700,1.0,309
2054,192747.0,5/98/29 00:00:00,Sports,SP2700,1.0,3090
2055,192747.0,5/98/29 00:00:00,Sports,SP3200,1.0,3091
2056,192747.0,5/98/29 00:00:00,Sports,SP3300,1.0,3092
2057,196722.0,6/98/15 00:00:00,Gardening,GD1200,1.0,3093
2058,197221.0,6/98/17 00:00:00,Pets,PT1100,1.0,3094
2059,205594.0,7/98/23 00:00:00,Pets,PT1000,1.0,3095
2060,241130.0,12/98/21 00:00:00,Toys,TY4100,1.0,3096
2061,100581.0,4/00/25 00:00:00,Toys,TY3500,4.0,3097
2062,104512.0,5/00/24 00:00:00,Sports,SP2500,1.0,3098
2063,118149.0,8/00/13 00:00:00,Pets,PT2100,1.0,3099
2064,119114.0,8/00/18 00:00:00,Toys,TY2100,1.0,31
2065,99829.0,1/97/10 00:00:00,Gardening,GD2100,1.0,310
2066,124359.0,6/97/8 00:00:00,Toys,TY1900,1.0,3100
2067,154816.0,11/97/16 00:00:00,Sports,SP3000,4.0,3101
2068,168383.0,2/98/1 00:00:00,Pets,PT1000,1.0,3102
2069,168383.0,2/98/1 00:00:00,Pets,PT3100,1.0,3103
2070,168383.0,2/98/1 00:00:00,Pets,PT3500,1.0,3104
2071,196500.0,6/98/14 00:00:00,Pets,PT4200,4.0,3105
2072,207472.0,7/98/31 00:00:00,Sports,SP1300,1.0,3106
2073,223860.0,10/98/8 00:00:00,Pets,PT2400,1.0,3107
2074,99829.0,4/00/19 00:00:00,Gardening,GD2100,1.0,3108
2075,124359.0,9/00/15 00:00:00,Toys,TY1900,1.0,3109
2076,154816.0,2/01/23 00:00:00,Sports,SP3000,4.0,311
